更新日期,平台,鞋款類別,商品名稱,價格,評價,評論數,賣家,賣家穩定度,網路價,優惠,推薦分數,價格說明,資料來源,商品連結
2026-05-21,PChome,未標示,AIR JORDAN 1 MID SE 男 籃球鞋 黑 白 棕紅-HF3216102,3553,4.5,0,PChome 24h購物,0.9,3553,0%,68.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900ID4YM
2026-05-21,PChome,女鞋,W Nike Jordan 4 Retro 薄荷綠 AJ4 喬丹 休閒鞋 女鞋 HV0823-003,3558,4.5,0,PChome 24h購物,0.9,3558,0%,68.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DIEL09-A900IGT6A
2026-05-21,PChome,男鞋,休閒鞋 Air Jordan 1 High OG 男鞋 UNC Reimagined 藍 AJ1 DZ5485-402,3580,4.5,0,PChome 24h購物,0.9,3580,0%,68.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J0L0M
2026-05-21,PChome,男鞋,休閒鞋 Air Jordan 4 RM 男鞋 鐵灰 黑 麂皮 復古 AJ4 FQ7939-002,3580,4.5,0,PChome 24h購物,0.9,3580,0%,68.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IHSG2
2026-05-21,PChome,未標示,AIR JORDAN LEGACY 312 LOW 男 籃球鞋 白灰紫-CD7069108,3642,4.5,0,PChome 24h購物,0.9,3642,0%,68.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900IHX3G
2026-05-21,PChome,童鞋,Air Jordan 5 Retro OG Grape 白葡萄 GS 經典復刻 休閒鞋 運動鞋 大童鞋 HQ7980-100,3671,4.5,0,PChome 24h購物,0.9,3671,0%,68.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IYIOP
2026-05-21,PChome,男女通用,休閒鞋 Wmns Air Jordan 11 Retro Low 女鞋 男鞋 Igloo 蒂芬妮綠 AH7860-103,3680,4.5,0,PChome 24h購物,0.9,3680,0%,68.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IXE2T
2026-05-21,PChome,未標示,AIR JORDAN 4 RM 男 籃球鞋 BRUCE LEE 黃黑-FQ7939007,3776,4.5,0,PChome 24h購物,0.9,3776,0%,67.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900ID4VN
2026-05-21,PChome,未標示,JORDAN ZION 4 PF 男 籃球鞋 黑白色-FD0591100,3776,4.5,0,PChome 24h購物,0.9,3776,0%,67.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900IHX4P
2026-05-21,PChome,男鞋,AIR JORDAN 4 RM 男鞋 籃球鞋 米白色-IB8857141,3776,4.5,0,PChome 24h購物,0.9,3776,0%,67.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I9J
2026-05-21,PChome,未標示,AIR JORDAN 4 RM PRM 男 籃球鞋 黑灰色-HV5184010,3776,4.5,0,PChome 24h購物,0.9,3776,0%,67.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900IHXA6
2026-05-21,PChome,童鞋,AIR JORDAN 11 RETRO LOW (GS) 中大童鞋 籃球鞋 黑紅-FV5121006,3776,4.5,0,PChome 24h購物,0.9,3776,0%,67.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I5N
2026-05-21,PChome,未標示,JORDAN ZION 4 PF 男 籃球鞋 黑 藍綠-FD0591007,3776,4.5,0,PChome 24h購物,0.9,3776,0%,67.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900IHX4G
2026-05-21,PChome,童鞋,AIR JORDAN 13 RETRO GS 童鞋 大童 女鞋 籃球鞋 白綠色 喬丹 13代-HQ0780103,3776,4.5,0,PChome 24h購物,0.9,3776,0%,67.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900IK5OT
2026-05-21,PChome,未標示,AIR JORDAN 4 RM 男 籃球鞋 FQ7939061,3776,4.5,0,PChome 24h購物,0.9,3776,0%,67.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900J5RBB
2026-05-21,PChome,童鞋,Nike Air Jordan 4 Retro White Cement GS 白水泥 2025經典回歸 女鞋 休閒鞋 大童鞋 IB4171-100,3852,4.5,0,PChome 24h購物,0.9,3852,0%,67.8,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IUHWH
2026-05-21,PChome,男鞋,Jordan 1 Retro High OG UNC Reimagined 北卡藍 高筒 男鞋 DZ5485-402,4021,4.5,0,PChome 24h購物,0.9,4021,0%,67.5,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900ISDJ6
2026-05-21,PChome,童鞋,Air Jordan 11 Retro Legend Blue 傳奇藍 GS 緩震 籃球鞋 運動鞋 大童鞋 378038-104,4118,4.5,0,PChome 24h購物,0.9,4118,0%,67.3,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900I6A3C
2026-05-21,PChome,未標示,JORDAN SPIZIKE LOW SE 男 籃球鞋 IM7425004,4211,4.5,0,PChome 24h購物,0.9,4211,0%,67.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900J54HA
2026-05-21,PChome,未標示,AIR JORDAN 1 RETRO LOW NS 男 籃球鞋 848775005,4222,4.5,0,PChome 24h購物,0.9,4222,0%,67.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900J559Y
2026-05-21,PChome,男鞋,Air Jordan XXXVIII Low PF 籃球鞋 白黑紅 緩震 低筒 環保 運動鞋 男鞋 FD2325-101,4233,4.5,0,PChome 24h購物,0.9,4233,0%,67.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900I9YNX
2026-05-21,PChome,男鞋,Awake Ny × Jordan Air Ship SP Game Royal 皇家藍 聯名 休閒鞋 男鞋 FN8675-104,4233,4.5,0,PChome 24h購物,0.9,4233,0%,67.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900I86JP
2026-05-21,PChome,男鞋,休閒鞋 Air Jordan 1 Retro High OG 男鞋 橘 黑 喬丹 灌碎 扣碎 AJ1 DZ5485-008,4280,4.5,0,PChome 24h購物,0.9,4280,0%,67.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J2RRN
2026-05-21,PChome,男鞋,高爾夫球鞋 Air Jordan 1 High Golf 男鞋 防水 黃 黑 Pollen 休閒鞋 DQ0660-700,4410,4.5,0,PChome 24h購物,0.9,4410,0%,66.8,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX2B-A900J1R65
2026-05-21,PChome,未標示,Air Jordan 1 Retro High OG Heirloom 傳家寶 高筒 休閒鞋 555088-202,4444,4.5,0,PChome 24h購物,0.9,4444,0%,66.8,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX2I-A900FXRX2
2026-05-21,PChome,男鞋,AIR JORDAN 1 RETRO HIGH OG 男鞋 籃球鞋 北卡藍 白藍色-DZ5485402,4890,4.5,0,PChome 24h購物,0.9,4890,0%,66.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900IUZI0
2026-05-21,PChome,未標示,AIR JORDAN 1 RETRO HIGH OG 男 籃球鞋 DZ5485002,4890,4.5,0,PChome 24h購物,0.9,4890,0%,66.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900J5MVH
2026-05-21,PChome,女鞋,WMNS AIR JORDAN 1 RETRO HI OG 女鞋 籃球鞋 白黑紅-FD2596602,4890,4.5,0,PChome 24h購物,0.9,4890,0%,66.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900J0I40
2026-05-21,PChome,女鞋,WMNS AIR JORDAN 5 RETRO CNY 女 籃球鞋 米白-HF3183001,5224,4.5,0,PChome 24h購物,0.9,5224,0%,65.5,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900ICTZT
2026-05-21,PChome,女鞋,W Nike Air Jordan 4 Aluminum 紫白 皮革 休閒鞋 女鞋 HV0823-100,5471,4.5,0,PChome 24h購物,0.9,5471,0%,65.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IR113
2026-05-21,PChome,女鞋,休閒鞋 女鞋 喬丹 Air Jordan 12 whit Maniere 白 酒紅(DV6989-100),5760,4.5,0,PChome 24h購物,0.9,5760,0%,64.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IQROV
2026-05-21,PChome,男鞋,A Ma Maniére X Air Jordan 3 OG Diffused Blue 漫射藍 AJ3 皮革 麂皮 男鞋 HV8571-100,5920,4.5,0,PChome 24h購物,0.9,5920,0%,64.4,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IKMO4
2026-05-21,PChome,男鞋,Air Jordan 3 Retro Rare Air 黑藍 稀有Air 麂皮 休閒 男鞋 IB8967-004,5930,4.5,0,PChome 24h購物,0.9,5930,0%,64.4,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IKMZ6
2026-05-21,PChome,未標示,"Air Jordan 11 Low ""Bred"" 黑 紅 喬丹 低筒 11代 休閒鞋 籃球鞋 FV5104-006",5999,4.5,0,PChome 24h購物,0.9,5999,0%,64.3,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J0ZN1
2026-05-21,PChome,男鞋,Air Jordan 5 Retro OG Grape 白葡萄 經典復刻 休閒鞋 運動鞋 男鞋 HQ7978-100,6582,4.5,0,PChome 24h購物,0.9,6582,0%,63.3,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IYIO3
2026-05-21,PChome,男鞋,Air Jordan XXXIX GUO PF 籃球鞋 白湖水綠 緩震 舒適 運動鞋 男鞋 HF0369-103,6596,4.5,0,PChome 24h購物,0.9,6596,0%,63.3,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7S-A900I1B97
2026-05-21,PChome,男鞋,Nike Air Jordan 11 Retro Low Bred 黑紅 亮面 低筒 休閒鞋 男鞋 528895-012,6846,4.5,0,PChome 24h購物,0.9,6846,0%,62.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IUWYD
2026-05-21,PChome,男鞋,Nike Air Jordan 40 Dusty Rose 玫瑰粉 男鞋 HM9932-600,7056,4.5,0,PChome 24h購物,0.9,7056,0%,62.6,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAXC4-A900JA03G
2026-05-21,PChome,未標示,Air Jordan 8 Retro 2025 Aqua 藍紫黑 籃球鞋 復刻 305381-006,7605,4.5,0,PChome 24h購物,0.9,7605,0%,61.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J1BYN
2026-05-21,PChome,未標示,Air Jordan 2 Retro Chicago 男 白 OG 芝加哥 運動 休閒鞋 DX2454-106,7880,4.5,0,PChome 24h購物,0.9,7880,0%,61.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX2A-A900GAAH2
2026-05-21,PChome,男鞋,"Air Jordan 4 ""White Cement"" 白水泥 白 灰 黑 四代 喬丹 復刻 休閒鞋 籃球鞋 AJ4 FV5029-100",7999,4.5,0,PChome 24h購物,0.9,7999,0%,61.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IZHKQ
2026-05-21,PChome,男鞋,Nike Jordan 4 Retro SB Navy 海軍藍 聯名款 滑板鞋 休閒鞋 男鞋 DR5415-100,9520,4.5,0,PChome 24h購物,0.9,9520,0%,58.6,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IK67Y
2026-05-21,PChome,未標示,Jordan 1 Retro High 85 男 黑白 熊貓 喬丹 復刻 休閒鞋 BQ4422-001,9800,4.5,0,PChome 24h購物,0.9,9800,0%,58.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX2B-A900GJ4EQ
2026-05-21,PChome,未標示,Air Jordan 4 x Undefeated Retro OG SP Deep Green 2025 墨綠色 籃球鞋 IB1519-200,11705,4.5,0,PChome 24h購物,0.9,11705,0%,55.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J47NL
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 Slipper 拖鞋 涼鞋 男鞋 JORDAN FRANCHISE SLIDE SH 喬丹 防水 抓地力 黑(HQ2163001),715,4.9,14,momo購物網,0.88,715,0%,86.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14312550&Area=search&mdiv=403&oid=1_12&cid=index&kw=Jordan
2026-05-21,momo購物網,童鞋,【NIKE 耐吉】休閒鞋 慢跑鞋 運動鞋 JORDAN COURT CONNECT LOW GS 男女/大童 A-IQ6016100 精選五款,1315,3.3,1,momo購物網,0.88,1315,0%,58.3,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15158368&Area=search&mdiv=403&oid=1_8&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 JORDAN TRUNNER FLOW 緩震 舒適 耐穿 黑 (IO2091004),1652,5.0,1,momo購物網,0.88,1652,0%,85.8,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15051099&Area=search&mdiv=403&oid=1_21&cid=index&kw=Jordan
2026-05-21,momo購物網,未標示,【NIKE 耐吉】籃球鞋 運動鞋_男_JORDAN ONE TAKE 5 PF_白色(FD2336104),1812,4.7,10,momo購物網,0.88,1812,0%,79.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14685369&Area=search&mdiv=403&oid=1_20&cid=index&kw=Jordan
2026-05-21,momo購物網,未標示,【NIKE 耐吉】籃球鞋 運動鞋_男_JORDAN LUKA 3 PF_藍色 (FQ1285400),1824,4.9,29,momo購物網,0.88,1824,0%,86.0,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14995283&Area=search&mdiv=403&oid=1_17&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】JORDAN LUKA .77 PF 男鞋 籃球鞋 運動鞋 喬丹 紫(HF0819500),1836,4.8,7,momo購物網,0.88,1836,0%,81.6,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14572146&Area=search&mdiv=403&oid=1_10&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 籃球鞋 JORDAN LUKA 77 PF 男鞋 抓地力 室內鞋 多色 多款(IF1611-001&),1999,5.0,21,momo購物網,0.88,1999,0%,88.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15155034&Area=search&mdiv=403&oid=1_4&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】籃球鞋 運動鞋 AIR JORDAN 1 LOW 男款 黑(553558040),1999,5.0,21,momo購物網,0.88,1999,0%,88.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11242241&Area=search&mdiv=403&oid=1_9&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 休閒鞋 喬丹 低筒 AIR JORDAN 1 LOW 男鞋 藍白黑紅 AJ1 低 多款(553558-040&),2099,4.9,285,momo購物網,0.88,2099,0%,88.3,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13831720&Area=search&mdiv=403&oid=1_2&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 休閒鞋 喬丹 低筒 AIR JORDAN 1 LOW 男鞋 藍白黑紅 AJ1 低筒 多款(FN5214-141&),2099,4.8,427,momo購物網,0.88,2099,0%,86.0,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11984036&Area=search&mdiv=403&oid=1_6&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 籃球鞋 JORDAN TATUM 4 PF 男鞋 喬丹 NBA 氣墊 實戰 塔圖姆 多款(HQ4613-001&),2199,4.9,14,momo購物網,0.88,2199,0%,84.5,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14863031&Area=search&mdiv=403&oid=1_1&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 休閒鞋 情侶鞋 AIR FORCE 1/JORDAN 1/DUNK 男鞋 AF1 AJ1 復古 黑白 多款(IR7011-121&),2299,5.0,5,momo購物網,0.88,2299,0%,86.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15155029&Area=search&mdiv=403&oid=1_19&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】AIR JORDAN 1 RETRO LOW OG 男鞋 休閒鞋 運動鞋 小閃電 皇家藍(CZ0790140),2421,4.9,8,momo購物網,0.88,2421,0%,83.6,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14284795&Area=search&mdiv=403&oid=1_23&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 JORDAN TATUM 4 PF 氣墊 緩震 白色 (HQ4613102),2565,4.8,6,momo購物網,0.88,2565,0%,80.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15144845&Area=search&mdiv=403&oid=1_5&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 籃球鞋 JORDAN LUKA 5 PF 男鞋 喬丹 NBA 氣墊 實戰 多款(HV8087-002&),2699,4.9,3,momo購物網,0.88,2699,0%,82.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15033176&Area=search&mdiv=403&oid=1_7&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 1 MID 喬丹 AJ1 紅頭 白紅色(DQ8426105),2788,4.8,10,momo購物網,0.88,2788,0%,80.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14681315&Area=search&mdiv=403&oid=1_13&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】籃球鞋 Air Jordan 39 XXXIX PF 男鞋 No Alteration 米白 氣墊(FQ0214-104),3312,5.0,3,momo購物網,0.88,3312,0%,83.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14431223&Area=search&mdiv=403&oid=1_24&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】AIR JORDAN 3 RETRO OG 男鞋 籃球鞋 運動鞋 喬丹 AJ3 麂皮 黑藍(IB8967004),3420,4.8,12,momo購物網,0.88,3420,0%,79.6,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14921196&Area=search&mdiv=403&oid=1_11&cid=index&kw=Jordan
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】穆勒鞋 Air Jordan 1 Mule Golf 男鞋 女鞋 限量 經典 高爾夫 FJ1214-004 FJ1214-101,3511,4.5,0,momo購物網,0.88,3511,0%,67.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15242858&Area=search&mdiv=403&oid=1_14&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 籃球鞋 男鞋 AIR JORDAN 9 RETRO 喬丹 高筒 抓地力 復刻 灰(HV4794100),3974,4.8,19,momo購物網,0.88,3974,0%,79.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14930204&Area=search&mdiv=403&oid=1_3&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】Nike Air Jordan 1 Low OG Banned 黑紅 禁穿 男鞋 IW6276-001,4280,0.0,0,momo購物網,0.88,4280,0%,52.7,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001921
2026-05-21,momo購物網,未標示,"【NIKE 耐吉】Air Jordan 1 Low OG ""Banned"" Black"" 休閒鞋 黑紅 IW6276-001 禁穿",4449,0.0,0,momo購物網,0.88,4449,0%,52.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0003634/goodsDetail/TP00036340001445
2026-05-21,momo購物網,未標示,【Jordan】HQ6998-600 Jordan Air Jordan 1 RETRO LOW OG Chicago 舒適百搭 低幫 復古籃球鞋 男女同款 紅白黑,4600,0.0,0,momo購物網,0.88,4600,0%,52.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620009140
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】Air Jordan 11 Low University Blue 北卡藍 白藍 復古籃球鞋 男鞋 FV5104-100,4619,4.5,0,momo購物網,0.88,4619,0%,66.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15252365&Area=search&mdiv=403&oid=1_16&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】AIR JORDAN 11 RETRO RA 男鞋 籃球鞋 運動鞋 AJ11 喬丹 米藍(IH0296400),4788,4.8,8,momo購物網,0.88,4788,0%,76.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14583949&Area=search&mdiv=403&oid=1_15&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】休閒鞋 Air Jordan 11 Retro Low 男鞋 北卡藍 AJ11 FV5104-100,4921,5.0,2,momo購物網,0.88,4921,0%,81.0,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15204170&Area=search&mdiv=403&oid=1_22&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】Nike Air Jordan 8 Retro 白紅 兔巴哥 緩震 運動鞋 男鞋 305381-100,5580,4.5,2,momo購物網,0.88,5580,0%,65.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001868
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】Air Jordan 13 Retro 2026 OG 白紅黑 黑豹 芝加哥 運動鞋 男鞋 414571-102,5599,5.0,3,momo購物網,0.88,5599,0%,80.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0000668/goodsDetail/TP00006680001887
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】Air Jordan 13 Retro 2026 OG 白紅黑 黑豹 芝加哥 運動鞋 男鞋 414571-102,5685,5.0,17,momo購物網,0.88,5685,0%,81.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15030926&Area=search&mdiv=403&oid=1_18&cid=index&kw=Jordan
2026-05-21,momo購物網,男鞋,【Jordan】CT8013-117 Jordan Air Jordan 12 Retro Taxi 舒適 回彈 高幫 復古籃球鞋 男款 白黑,6750,0.0,0,momo購物網,0.88,6750,0%,48.7,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0009562/goodsDetail/TP00095620010080
2026-05-21,PChome,女鞋,W Nike Air Jordan 1 Low SE Wave 卡其藍勾 AJ1 低筒 經典 休閒鞋 女鞋 HF4983-252,1881,4.5,0,PChome 24h購物,0.9,2214,15%,70.9,PChome API 最低折扣價,PChome 即時資料（已保存）（已保存）（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IR0U4
